plugin_name,install_count,pr_url,is_merged,build_status
jobdelete-builder,136,FALSE,,not_in_csv
performance-signature-ui,136,FALSE,,not_in_csv
php,136,FALSE,,not_in_csv
acunetix,135,FALSE,,not_in_csv
redgate-sql-ci,135,FALSE,,not_in_csv
sidebar-update-notification,135,FALSE,,not_in_csv
trac,135,FALSE,,not_in_csv
onepassword-secrets,133,FALSE,,not_in_csv
proc-cleaner-plugin,133,FALSE,,not_in_csv
gcp-java-sdk-auth,132,FALSE,,not_in_csv
csp,131,FALSE,,not_in_csv
mongodb,131,FALSE,,not_in_csv
wix,131,FALSE,,not_in_csv
datetime-constraint,130,FALSE,,not_in_csv
graphiteIntegrator,130,FALSE,,not_in_csv
dependency-queue-plugin,129,FALSE,,not_in_csv
pipeline-bamboo,129,FALSE,,not_in_csv
qftest,129,FALSE,,not_in_csv
aqua-microscanner,128,FALSE,,not_in_csv
lambda-test-runner,128,FALSE,,not_in_csv
webhook-eventsource,128,FALSE,,not_in_csv
codebuild-cloud,127,FALSE,,not_in_csv
fireline,126,FALSE,,not_in_csv
kiuwanJenkinsPlugin,126,FALSE,,not_in_csv
micro-focus-performance-center-integration,126,FALSE,,not_in_csv
alibabacloud-credentials,125,FALSE,,not_in_csv
label-verifier,125,FALSE,,not_in_csv
phoenix-autotest,125,FALSE,,not_in_csv
rbenv,125,FALSE,,not_in_csv
leapwork,124,FALSE,,not_in_csv
teamconcert-git,124,FALSE,,not_in_csv
agent-server-parameter,123,FALSE,,not_in_csv
crossbrowsertesting,123,FALSE,,not_in_csv
ivy-report,123,FALSE,,not_in_csv
clamav,122,FALSE,,not_in_csv
consul,122,FALSE,,not_in_csv
multibranch-job-tear-down,122,FALSE,,not_in_csv
zephyr-for-jira-test-management,122,FALSE,,not_in_csv
aws-java-sdk-core,121,FALSE,,not_in_csv
dumpling,121,FALSE,,not_in_csv
form-element-path,121,FALSE,,not_in_csv
sicci_for_xcode,121,FALSE,,not_in_csv
php-builtin-web-server,120,FALSE,,not_in_csv
pipeline-keep-running-step,120,FALSE,,not_in_csv
polarion,120,FALSE,,not_in_csv
thycotic-secret-server,120,FALSE,,not_in_csv
tricentis-ci,120,FALSE,,not_in_csv
vncrecorder,120,FALSE,,not_in_csv
zulip,119,FALSE,,not_in_csv
add-changes-to-build-changelog,118,FALSE,,not_in_csv
capitomcat,118,FALSE,,not_in_csv
jobrequeue,118,FALSE,,not_in_csv
monitor-pro,118,FALSE,,not_in_csv
aio-tests,117,FALSE,,not_in_csv
aws-java-sdk-jmespath,117,FALSE,,not_in_csv
azure-vmss,117,FALSE,,not_in_csv
compound-slaves,117,FALSE,,not_in_csv
mathworks-polyspace,117,FALSE,,not_in_csv
opentelemetry-agent-metrics,117,FALSE,,not_in_csv
mock-security-realm,116,FALSE,,not_in_csv
openshift-k8s-credentials,116,FALSE,,not_in_csv
scons,115,FALSE,,not_in_csv
list-command,114,FALSE,,not_in_csv
accurev,113,FALSE,,not_in_csv
marathon,113,FALSE,,not_in_csv
tool-labels-plugin,113,FALSE,,not_in_csv
redmine-metrics-report,112,FALSE,,not_in_csv
team-views,112,FALSE,,not_in_csv
aws-java-sdk-kms,111,FALSE,,not_in_csv
selection-tasks-plugin,111,FALSE,,not_in_csv
openshift-deployer,110,FALSE,,not_in_csv
kafkalogs,109,FALSE,,not_in_csv
log-command,109,FALSE,,not_in_csv
aws-java-sdk-s3,108,FALSE,,not_in_csv
codeql,108,FALSE,,not_in_csv
enhanced-metrics,108,FALSE,,not_in_csv
gcp-java-sdk-storage,108,FALSE,,not_in_csv
jswidgets,108,FALSE,,not_in_csv
buildcontext-capture,107,FALSE,,not_in_csv
cloudbees-enabler,107,FALSE,,not_in_csv
digicert-software-trust-code-sign,107,FALSE,,not_in_csv
blackduck-security-scan,106,FALSE,,not_in_csv
livescreenshot,106,FALSE,,not_in_csv
pending-changes,106,FALSE,,not_in_csv
sms,106,FALSE,,not_in_csv
aws-java-sdk-sts,105,FALSE,,not_in_csv
commit-message-trigger-plugin,105,FALSE,,not_in_csv
ibm-security-appscanstandard-scanner,105,FALSE,,not_in_csv
kubernetes-pipeline-arquillian-steps,105,FALSE,,not_in_csv
mttr,105,FALSE,,not_in_csv
inodes-monitor,104,FALSE,,not_in_csv
kubernetes-pipeline-aggregator,104,FALSE,,not_in_csv
mixing-security-realm,104,FALSE,,not_in_csv
strawboss,104,FALSE,,not_in_csv
suppress-stack-trace,104,FALSE,,not_in_csv
sysdig-secure,104,FALSE,,not_in_csv
ftp-rename,103,FALSE,,not_in_csv
html-audio-notifier,103,FALSE,,not_in_csv
skype-notifier,103,FALSE,,not_in_csv
testproject,103,FALSE,,not_in_csv
websocketin-notification,103,FALSE,,not_in_csv
crx-content-package-deployer,102,FALSE,,not_in_csv
feature-branch-notifier,101,FALSE,,not_in_csv
labeled-test-groups-publisher,101,FALSE,,not_in_csv
r,101,FALSE,,not_in_csv
ezwall,100,FALSE,,not_in_csv
git-notes,100,FALSE,,not_in_csv
gcal,99,FALSE,,not_in_csv
jenkins-reviewbot,99,FALSE,,not_in_csv
lifx-notifier,99,FALSE,,not_in_csv
ecs-publisher,98,FALSE,,not_in_csv
offlineonfailure-plugin,98,FALSE,,not_in_csv
pipeline-gcp,98,FALSE,,not_in_csv
tuleap-api,98,FALSE,,not_in_csv
google-deployment-manager,97,FALSE,,not_in_csv
autoaction-step,96,FALSE,,not_in_csv
javatest-report,96,FALSE,,not_in_csv
testcafe,96,FALSE,,not_in_csv
CustomHistory,95,FALSE,,not_in_csv
hyper-commons,95,FALSE,,not_in_csv
spring-initalzr,95,FALSE,,not_in_csv
git-bisect,94,FALSE,,not_in_csv
violation-columns,94,FALSE,,not_in_csv
chroot,93,FALSE,,not_in_csv
clearcase-ucm-plugin,93,FALSE,,not_in_csv
debian-package-builder,93,FALSE,,not_in_csv
jmh-report,93,FALSE,,not_in_csv
conventional-commits,92,FALSE,,not_in_csv
llvm-cov,92,FALSE,,not_in_csv
windocks-start-container,92,FALSE,,not_in_csv
agent-maintenance,91,FALSE,,not_in_csv
chartjs-api,91,FALSE,,not_in_csv
chatter-notifier,91,FALSE,,not_in_csv
nowsecure-auto-security-test,91,FALSE,,not_in_csv
cpptest,90,FALSE,,not_in_csv
global-yaml-properties,90,FALSE,,not_in_csv
google-api-client-plugin,90,FALSE,,not_in_csv
jms-messaging,90,FALSE,,not_in_csv
node-sharing-executor,90,FALSE,,not_in_csv
autocancel,89,FALSE,,not_in_csv
behave-testresults-publisher,89,FALSE,,not_in_csv
database-h2,89,FALSE,,not_in_csv
internetmeme,89,FALSE,,not_in_csv
mantis,89,FALSE,,not_in_csv
slave-squatter,89,FALSE,,not_in_csv
ghost-inspector,88,FALSE,,not_in_csv
testingbot,88,FALSE,,not_in_csv
aws-yum-parameter,87,FALSE,,not_in_csv
azure-publishersettings-credentials,87,FALSE,,not_in_csv
environment-filter-utils,87,FALSE,,not_in_csv
figlet-buildstep,87,FALSE,,not_in_csv
jigomerge,87,FALSE,,not_in_csv
osf-builder-suite-for-sfcc-credentials,87,FALSE,,not_in_csv
amazon-inspector-image-scanner,86,FALSE,,not_in_csv
autocomplete-parameter,85,FALSE,,not_in_csv
benchmark,85,FALSE,,not_in_csv
chosen,85,FALSE,,not_in_csv
cloudtest,85,FALSE,,not_in_csv
dynatrace-dashboard,85,FALSE,,not_in_csv
scala-junit-name-decoder,85,FALSE,,not_in_csv
acunetix-360-scan,84,FALSE,,not_in_csv
azure-kubernetes-credentials,84,FALSE,,not_in_csv
mailmap-resolver,84,FALSE,,not_in_csv
protecode-sc,84,FALSE,,not_in_csv
qc,84,FALSE,,not_in_csv
cloudshare-docker,83,FALSE,,not_in_csv
rapid7-insightvm-container-assessment,83,FALSE,,not_in_csv
qmetry-for-jira-test-management,82,FALSE,,not_in_csv
aws-sqs,81,FALSE,,not_in_csv
blackduck-hub,81,FALSE,,not_in_csv
appaloosa-plugin,80,FALSE,,not_in_csv
datatheorem-mobile-app-security,80,FALSE,,not_in_csv
escaped-markup-plugin,80,FALSE,,not_in_csv
fabric-beta-publisher,80,FALSE,,not_in_csv
generic-tool,80,FALSE,,not_in_csv
ibm-security-appscansource-scanner,80,FALSE,,not_in_csv
oki-docki,80,FALSE,,not_in_csv
tuleap-git-branch-source,80,FALSE,,not_in_csv
fluentd,79,FALSE,,not_in_csv
jsm-alert,79,FALSE,,not_in_csv
url-filter,79,FALSE,,not_in_csv
android-apk-size-watcher,78,FALSE,,not_in_csv
cortex-metrics,78,FALSE,,not_in_csv
elasticsearch-query,78,FALSE,,not_in_csv
gnat,78,FALSE,,not_in_csv
neuvector-vulnerability-scanner,78,FALSE,,not_in_csv
scripted-cloud-plugin,78,FALSE,,not_in_csv
spring-config,78,FALSE,,not_in_csv
ui-samples-plugin,78,FALSE,,not_in_csv
blackduck-coverity-on-polaris,77,FALSE,,not_in_csv
btc-embeddedplatform,77,FALSE,,not_in_csv
kubernetes-ci,77,FALSE,,not_in_csv
osf-builder-suite-for-sfcc-deploy,77,FALSE,,not_in_csv
search-all-results-plugin,77,FALSE,,not_in_csv
testflo-for-jira-test-management-automation,77,FALSE,,not_in_csv
service-fabric,76,FALSE,,not_in_csv
clearcase-ucm-api,75,FALSE,,not_in_csv
composer-security-checker,75,FALSE,,not_in_csv
defectdojo,75,FALSE,,not_in_csv
ec2-cloud-axis,75,FALSE,,not_in_csv
hetzner-cloud,75,FALSE,,not_in_csv
hp-quality-center,75,FALSE,,not_in_csv
keeper-secrets-manager,75,FALSE,,not_in_csv
persona,75,FALSE,,not_in_csv
collabnet,74,FALSE,,not_in_csv
doktor,74,FALSE,,not_in_csv
installshield,74,FALSE,,not_in_csv
puppet,74,FALSE,,not_in_csv
vmanager-plugin,74,FALSE,,not_in_csv
aws-batch,73,FALSE,,not_in_csv
mqtt-notification-plugin,73,FALSE,,not_in_csv
scm-sqs,73,FALSE,,not_in_csv
chosen-views-tabbar,72,FALSE,,not_in_csv
jcaptcha-plugin,72,FALSE,,not_in_csv
jna-posix-api,72,FALSE,,not_in_csv
keepSlaveOffline,72,FALSE,,not_in_csv
rally-plugin,72,FALSE,,not_in_csv
dbforge-devops-automation-for-sqlserver,71,FALSE,,not_in_csv
excludeMatrixParent,71,FALSE,,not_in_csv
log-cli,71,FALSE,,not_in_csv
performance-signature-viewer,71,FALSE,,not_in_csv
beer,70,FALSE,,not_in_csv
bugzilla,70,FALSE,,not_in_csv
cygwin-process-killer,70,FALSE,,not_in_csv
ios-device-connector,70,FALSE,,not_in_csv
remoting-opentelemetry,70,FALSE,,not_in_csv
ca-service-virtualization,69,FALSE,,not_in_csv
compuware-common-configuration,69,FALSE,,not_in_csv
google-admin-sdk,69,FALSE,,not_in_csv
pathignore,69,FALSE,,not_in_csv
qualys-vm,69,FALSE,,not_in_csv
DotCi,68,FALSE,,not_in_csv
mongodb-document-upload,68,FALSE,,not_in_csv
performance-signature-dynatracesaas,68,FALSE,,not_in_csv
sourcemonitor,68,FALSE,,not_in_csv
alibabacloud-ecs,67,FALSE,,not_in_csv
azure-batch-parallel,67,FALSE,,not_in_csv
crowd,67,FALSE,,not_in_csv
qmetry-test-management,67,FALSE,,not_in_csv
extended-timer-trigger,66,FALSE,,not_in_csv
hyper-build-step,66,FALSE,,not_in_csv
database-drizzle,65,FALSE,,not_in_csv
mktmpio,65,FALSE,,not_in_csv
nsiqcollector,65,FALSE,,not_in_csv
piwikanalytics,65,FALSE,,not_in_csv
visual-basic-6,65,FALSE,,not_in_csv
zos-connector,65,FALSE,,not_in_csv
aws-java-sdk2-s3,64,FALSE,,not_in_csv
codebeamer-xunit-importer,64,FALSE,,not_in_csv
ecutest,64,FALSE,,not_in_csv
SSSCM,63,FALSE,,not_in_csv
assertthat-bdd-jira,63,FALSE,,not_in_csv
build-flow-extensions-plugin,63,FALSE,,not_in_csv
github-sqs-plugin,63,FALSE,,not_in_csv
stackrox-container-image-scanner,63,FALSE,,not_in_csv
xtrigger,63,FALSE,,not_in_csv
matrix-communication,62,FALSE,,not_in_csv
bds-plugin,61,FALSE,,not_in_csv
coverage-badges-extension,61,FALSE,,not_in_csv
cron-shelve,61,FALSE,,not_in_csv
dumpinfo-buildwrapper-plugin,61,FALSE,,not_in_csv
enhanced-credentials,61,FALSE,,not_in_csv
jwt-support,61,FALSE,,not_in_csv
validating-yaml-parameter,61,FALSE,,not_in_csv
TestFairy,60,FALSE,,not_in_csv
computer-queue-plugin,60,FALSE,,not_in_csv
maintenance-jobs-scheduler,60,FALSE,,not_in_csv
memegen,60,FALSE,,not_in_csv
simpleclearcase,60,FALSE,,not_in_csv
cloudbees-devoptics-enabler,59,FALSE,,not_in_csv
mentor-questa-vrm,59,FALSE,,not_in_csv
pipeline-huaweicloud-plugin,59,FALSE,,not_in_csv
pom2config,59,FALSE,,not_in_csv
jobcacher-artifactory-storage,58,FALSE,,not_in_csv
synopsys-security-scan,58,FALSE,,not_in_csv
ui-test-capture,58,FALSE,,not_in_csv
assembla-merge-request-builder,57,FALSE,,not_in_csv
clang-scanbuild-plugin,57,FALSE,,not_in_csv
environment-variable-page-decoration,57,FALSE,,not_in_csv
gerrit,57,FALSE,,not_in_csv
googleanalytics,57,FALSE,,not_in_csv
mabl-integration,57,FALSE,,not_in_csv
phabricator-k8s,57,FALSE,,not_in_csv
adobe-cloud-manager,56,FALSE,,not_in_csv
applitools-eyes,56,FALSE,,not_in_csv
cisco-spark,56,FALSE,,not_in_csv
google-git-notes-publisher,56,FALSE,,not_in_csv
implied-labels,56,FALSE,,not_in_csv
minio-storage,56,FALSE,,not_in_csv
monitor-remote-job,56,FALSE,,not_in_csv
sonic-ci-helper,56,FALSE,,not_in_csv
requests,55,FALSE,,not_in_csv
runscope,55,FALSE,,not_in_csv
Surround-SCM-plugin,54,FALSE,,not_in_csv
agent-loadbalance,54,FALSE,,not_in_csv
coding-webhook,54,FALSE,,not_in_csv
design-library,54,FALSE,,not_in_csv
drmemory-plugin,54,FALSE,,not_in_csv
inedo-proget,54,FALSE,,not_in_csv
logaction-plugin,54,FALSE,,not_in_csv
salesforce-migration-assistant-plugin,54,FALSE,,not_in_csv
scis-ad,54,FALSE,,not_in_csv
brakeman,53,FALSE,,not_in_csv
build-flow-toolbox-plugin,53,FALSE,,not_in_csv
console-navigation,53,FALSE,,not_in_csv
remoting-kafka,53,FALSE,,not_in_csv
build-line,52,FALSE,,not_in_csv
crowdstrike-security,52,FALSE,,not_in_csv
groovyaxis,52,FALSE,,not_in_csv
myst-plugin,52,FALSE,,not_in_csv
persistent-build-queue-plugin,52,FALSE,,not_in_csv
dotcoverrunner,51,FALSE,,not_in_csv
emmacoveragecolumn,51,FALSE,,not_in_csv
report-jtreg,51,FALSE,,not_in_csv
codedx,50,FALSE,,not_in_csv
copado,50,FALSE,,not_in_csv
performance-signature-dynatrace,50,FALSE,,not_in_csv
utplsql,50,FALSE,,not_in_csv
vss,50,FALSE,,not_in_csv
better-pipeline-flowgraph-table,49,FALSE,,not_in_csv
mysql-job-databases,49,FALSE,,not_in_csv
one-shot-executor,49,FALSE,,not_in_csv
qualys-pc,49,FALSE,,not_in_csv
venafi-codesigning,49,FALSE,,not_in_csv
qiniu,48,FALSE,,not_in_csv
associated-files,47,FALSE,,not_in_csv
codebeamer-xunit-uploader,47,FALSE,,not_in_csv
compressed_files_viewer,47,FALSE,,not_in_csv
depbuilder,47,FALSE,,not_in_csv
jenkinsci-appspider-plugin,47,FALSE,,not_in_csv
worktile,47,FALSE,,not_in_csv
ColumnsPlugin,46,FALSE,,not_in_csv
aws-java-sdk2-ecs,46,FALSE,,not_in_csv
dbCharts,46,FALSE,,not_in_csv
device-watcher,46,FALSE,,not_in_csv
drecycler,46,FALSE,,not_in_csv
osf-builder-suite-for-sfcc-data-import,46,FALSE,,not_in_csv
play-autotest-plugin,46,FALSE,,not_in_csv
provar-automation,46,FALSE,,not_in_csv
infisical,45,FALSE,,not_in_csv
results-cache,45,FALSE,,not_in_csv
setenv,45,FALSE,,not_in_csv
tekton-client,45,FALSE,,not_in_csv
aws-beanstalk-releaser,44,FALSE,,not_in_csv
codefresh,44,FALSE,,not_in_csv
cvs-tag,44,FALSE,,not_in_csv
jshint-checkstyle,44,FALSE,,not_in_csv
pipeline-classpath,44,FALSE,,not_in_csv
TwilioNotifier,43,FALSE,,not_in_csv
clearcase-ucm-baseline,43,FALSE,,not_in_csv
assembla,42,FALSE,,not_in_csv
ci-skip,42,FALSE,,not_in_csv
diagnostics,42,FALSE,,not_in_csv
gitcolony-plugin,42,FALSE,,not_in_csv
leiningen-plugin,42,FALSE,,not_in_csv
logback-nats-appender,42,FALSE,,not_in_csv
neuro-cucumber,42,FALSE,,not_in_csv
storable-configs-plugin,42,FALSE,,not_in_csv
buckminster,41,FALSE,,not_in_csv
cloudbees-plugin-gateway,41,FALSE,,not_in_csv
paginated-builds,41,FALSE,,not_in_csv
perl,41,FALSE,,not_in_csv
plain-text-console-link,41,FALSE,,not_in_csv
redis-fingerprint-storage,41,FALSE,,not_in_csv
rubymotion,41,FALSE,,not_in_csv
alauda-kubernetes-support,40,FALSE,,not_in_csv
catlight,40,FALSE,,not_in_csv
chef-cookbook-pipeline,40,FALSE,,not_in_csv
chrome-frame-plugin,40,FALSE,,not_in_csv
environment-manager,40,FALSE,,not_in_csv
youtrack-plugin,40,FALSE,,not_in_csv
chef,39,FALSE,,not_in_csv
cluster-stats,39,FALSE,,not_in_csv
issue-link,39,FALSE,,not_in_csv
keep-slave-disconnected,39,FALSE,,not_in_csv
recipe,39,FALSE,,not_in_csv
scm-httpclient,39,FALSE,,not_in_csv
deploygate-plugin,38,FALSE,,not_in_csv
kubesphere-token-auth,38,FALSE,,not_in_csv
skytap,38,FALSE,,not_in_csv
testflight,38,FALSE,,not_in_csv
veracode-scanner,38,FALSE,,not_in_csv
build-flow-test-aggregator,37,FALSE,,not_in_csv
concordionpresenter,37,FALSE,,not_in_csv
growl,37,FALSE,,not_in_csv
redhat-dependency-analytics,37,FALSE,,not_in_csv
vmware-vrealize-automation-plugin,37,FALSE,,not_in_csv
zmq-event-publisher,37,FALSE,,not_in_csv
aws-java-sdk2-iam,36,FALSE,,not_in_csv
chef-tracking,36,FALSE,,not_in_csv
debian-pbuilder,36,FALSE,,not_in_csv
fortify-cloudscan-jenkins-plugin,36,FALSE,,not_in_csv
nirmata,36,FALSE,,not_in_csv
puppet-enterprise-pipeline,36,FALSE,,not_in_csv
restricted-register,36,FALSE,,not_in_csv
scm-filter-jervis,36,FALSE,,not_in_csv
synergy,36,FALSE,,not_in_csv
testsigma,36,FALSE,,not_in_csv
DotCi-DockerPublish,35,FALSE,,not_in_csv
async-job,35,FALSE,,not_in_csv
aws-java-sdk2-secretsmanager,35,FALSE,,not_in_csv
cloudshell-sandbox,35,FALSE,,not_in_csv
distTest,35,FALSE,,not_in_csv
exclusive-label-plugin,35,FALSE,,not_in_csv
gem-publisher,35,FALSE,,not_in_csv
google-analytics-usage-reporter,35,FALSE,,not_in_csv
aws-java-sdk2-lambda,34,FALSE,,not_in_csv
bazaar,34,FALSE,,not_in_csv
concurrent-login-plugin,34,FALSE,,not_in_csv
generic-environment-filters,34,FALSE,,not_in_csv
mend-cloud-native-security-scanner,34,FALSE,,not_in_csv
trac-publisher-plugin,34,FALSE,,not_in_csv
wavefront,34,FALSE,,not_in_csv
aws-java-sdk2-cloudformation,33,FALSE,,not_in_csv
benchmark-evaluator,33,FALSE,,not_in_csv
deployment-sphere,33,FALSE,,not_in_csv
fortify360,33,FALSE,,not_in_csv
inflectra-spira-integration,33,FALSE,,not_in_csv
instana,33,FALSE,,not_in_csv
locked-files-report,33,FALSE,,not_in_csv
mdtool,33,FALSE,,not_in_csv
openedge,33,FALSE,,not_in_csv
tics,33,FALSE,,not_in_csv
appetize,32,FALSE,,not_in_csv
bearychat,32,FALSE,,not_in_csv
gcm-notification,32,FALSE,,not_in_csv
jucies,32,FALSE,,not_in_csv
osf-builder-suite-for-sfcc-run-job,32,FALSE,,not_in_csv
pipeline-giphy-api,32,FALSE,,not_in_csv
rb,32,FALSE,,not_in_csv
schedule-failed-builds,32,FALSE,,not_in_csv
simple-travis-runner,32,FALSE,,not_in_csv
testabilityexplorer,32,FALSE,,not_in_csv
aws-java-sdk2-cloudfront,31,FALSE,,not_in_csv
aws-java-sdk2-ssm,31,FALSE,,not_in_csv
codebeamer-coverage-publisher,31,FALSE,,not_in_csv
codescanner,31,FALSE,,not_in_csv
eclipse-update-site,31,FALSE,,not_in_csv
google-cloud-health-check,31,FALSE,,not_in_csv
m2-extra-steps,31,FALSE,,not_in_csv
starteam,31,FALSE,,not_in_csv
tuleap-oauth,31,FALSE,,not_in_csv
xpath-config-viewer,31,FALSE,,not_in_csv
deploydb,30,FALSE,,not_in_csv
emotional-hudson,30,FALSE,,not_in_csv
partyparrotstatus,30,FALSE,,not_in_csv
rad-builder,30,FALSE,,not_in_csv
redis-notifier,30,FALSE,,not_in_csv
shared-library-version-override,30,FALSE,,not_in_csv
teamscale-upload,30,FALSE,,not_in_csv
xlrelease-var-setter,30,FALSE,,not_in_csv
anka-build,29,FALSE,,not_in_csv
arachni-scanner,29,FALSE,,not_in_csv
assembla-auth,29,FALSE,,not_in_csv
azure-dev-spaces,29,FALSE,,not_in_csv
codebeamer-result-trend-updater,29,FALSE,,not_in_csv
codescene,29,FALSE,,not_in_csv
extension-filter,29,FALSE,,not_in_csv
fast-track,29,FALSE,,not_in_csv
gating-core,29,FALSE,,not_in_csv
kanboard,29,FALSE,,not_in_csv
mariadb-api,29,FALSE,,not_in_csv
nodepool-agents,29,FALSE,,not_in_csv
signal-killer,29,FALSE,,not_in_csv
testquality-updater,29,FALSE,,not_in_csv
view26,29,FALSE,,not_in_csv
views-containing-job,29,FALSE,,not_in_csv
vmware-vrealize-orchestrator,29,FALSE,,not_in_csv
abap-ci,28,FALSE,,not_in_csv
accelq-ci-connect,28,FALSE,,not_in_csv
aws-java-sdk2-autoscaling,28,FALSE,,not_in_csv
aws-java-sdk2-sns,28,FALSE,,not_in_csv
huaweicloud-credentials,28,FALSE,,not_in_csv
jbpm-workflow-plugin,28,FALSE,,not_in_csv
pangolin-testrail-connector,28,FALSE,,not_in_csv
pragprog,28,FALSE,,not_in_csv
unicorn,28,FALSE,,not_in_csv
urbancode-velocity,28,FALSE,,not_in_csv
AdaptivePlugin,27,FALSE,,not_in_csv
aqua-serverless,27,FALSE,,not_in_csv
browser-axis-plugin,27,FALSE,,not_in_csv
compuware-topaz-for-total-test,27,FALSE,,not_in_csv
defensics,27,FALSE,,not_in_csv
delphix,27,FALSE,,not_in_csv
diawi-upload,27,FALSE,,not_in_csv
hue-light,27,FALSE,,not_in_csv
ifttt-build-notifier,27,FALSE,,not_in_csv
metrics-aggregation,27,FALSE,,not_in_csv
remote-result-trigger,27,FALSE,,not_in_csv
rqm-plugin,27,FALSE,,not_in_csv
aws-java-sdk2-cloudwatchlogs,26,FALSE,,not_in_csv
azure-event-grid-notifier,26,FALSE,,not_in_csv
bmc-rpd,26,FALSE,,not_in_csv
build-node-column,26,FALSE,,not_in_csv
continuum,26,FALSE,,not_in_csv
deepsecurity-smartcheck,26,FALSE,,not_in_csv
flock,26,FALSE,,not_in_csv
gallio,26,FALSE,,not_in_csv
labmanager,26,FALSE,,not_in_csv
netdomain-labeler,26,FALSE,,not_in_csv
nopmdcheck,26,FALSE,,not_in_csv
pipeline-project-env,26,FALSE,,not_in_csv
probely-security,26,FALSE,,not_in_csv
unreliable-slave-plugin,26,FALSE,,not_in_csv
aws-java-sdk2-cloudwatch,25,FALSE,,not_in_csv
ci-with-toad-devops-toolkit,25,FALSE,,not_in_csv
clearcase-release,25,FALSE,,not_in_csv
crittercism-dsym,25,FALSE,,not_in_csv
ibm-cloud-devops,25,FALSE,,not_in_csv
loadninja,25,FALSE,,not_in_csv
misra-compliance-report-generator,25,FALSE,,not_in_csv
skip-cron-rebuild,25,FALSE,,not_in_csv
url-auth,25,FALSE,,not_in_csv
aws-java-sdk2-codedeploy,24,FALSE,,not_in_csv
bumblebee,24,FALSE,,not_in_csv
compuware-topaz-utilities,24,FALSE,,not_in_csv
database-mariadb,24,FALSE,,not_in_csv
dimensionsscm,24,FALSE,,not_in_csv
ecu-test-execution,24,FALSE,,not_in_csv
extreme-feedback,24,FALSE,,not_in_csv
housekeeper,24,FALSE,,not_in_csv
kmap-jenkins,24,FALSE,,not_in_csv
machine-learning,24,FALSE,,not_in_csv
octoperf,24,FALSE,,not_in_csv
pvcs_scm,24,FALSE,,not_in_csv
remoting-security-workaround,24,FALSE,,not_in_csv
shortcut-job,24,FALSE,,not_in_csv
thread-dump-action-plugin,24,FALSE,,not_in_csv
aws-java-sdk2-apigateway,23,FALSE,,not_in_csv
aws-java-sdk2-codebuild,23,FALSE,,not_in_csv
aws-java-sdk2-elasticloadbalancingv2,23,FALSE,,not_in_csv
azure-cosmosdb,23,FALSE,,not_in_csv
cloudbees-feature-management,23,FALSE,,not_in_csv
copyarchiver,23,FALSE,,not_in_csv
rallyBuild,23,FALSE,,not_in_csv
rancher,23,FALSE,,not_in_csv
testdroid-run-in-cloud,23,FALSE,,not_in_csv
adaptive-disconnector,22,FALSE,,not_in_csv
attention,22,FALSE,,not_in_csv
compuware-scm-downloader,22,FALSE,,not_in_csv
open-stf,22,FALSE,,not_in_csv
parallels-desktop,22,FALSE,,not_in_csv
portshift-scanner,22,FALSE,,not_in_csv
rapiddeploy-jenkins,22,FALSE,,not_in_csv
safe-batch-environment-filter,22,FALSE,,not_in_csv
zanata,22,FALSE,,not_in_csv
aws-java-sdk2-elasticbeanstalk,21,FALSE,,not_in_csv
postgresql-fingerprint-storage,21,FALSE,,not_in_csv
pry,21,FALSE,,not_in_csv
random-job-builder,21,FALSE,,not_in_csv
rhnpush-plugin,21,FALSE,,not_in_csv
rrod,21,FALSE,,not_in_csv
sasunit-plugin,21,FALSE,,not_in_csv
tag-profiler,21,FALSE,,not_in_csv
talend,21,FALSE,,not_in_csv
vault-scm-plugin,21,FALSE,,not_in_csv
SCTMExecutor,20,FALSE,,not_in_csv
app-detector,20,FALSE,,not_in_csv
aws-java-sdk2-efs,20,FALSE,,not_in_csv
aws-java-sdk2-organizations,20,FALSE,,not_in_csv
casdoor-auth,20,FALSE,,not_in_csv
cloudify,20,FALSE,,not_in_csv
compuware-xpediter-code-coverage,20,FALSE,,not_in_csv
eggplant-runner,20,FALSE,,not_in_csv
ipmessenger-plugin,20,FALSE,,not_in_csv
jenkins-tag-cloud-plugin,20,FALSE,,not_in_csv
jslint-checkstyle,20,FALSE,,not_in_csv
link-column,20,FALSE,,not_in_csv
perfectomobile,20,FALSE,,not_in_csv
propelo-job-reporter,20,FALSE,,not_in_csv
sametime,20,FALSE,,not_in_csv
script-scm,20,FALSE,,not_in_csv
sealights,20,FALSE,,not_in_csv
singleuseslave,20,FALSE,,not_in_csv
thycotic-devops-secrets-vault,20,FALSE,,not_in_csv
alauda-devops-credentials-provider,19,FALSE,,not_in_csv
aws-java-sdk2-sqs,19,FALSE,,not_in_csv
dagshub-branch-source,19,FALSE,,not_in_csv
drupal-developer,19,FALSE,,not_in_csv
ontrack,19,FALSE,,not_in_csv
package-drone,19,FALSE,,not_in_csv
plasticscm-mergebot,19,FALSE,,not_in_csv
portscanner,19,FALSE,,not_in_csv
clif-performance-testing,18,FALSE,,not_in_csv
compuware-ispw-operations,18,FALSE,,not_in_csv
daily-quote,18,FALSE,,not_in_csv
dotcommonitor-loadview,18,FALSE,,not_in_csv
flashlog-plugin,18,FALSE,,not_in_csv
hp-operations-orchestration-automation-execution-plugin,18,FALSE,,not_in_csv
ibm-application-security,18,FALSE,,not_in_csv
